data_seed,data_type,ntrain,mcmc_strategy,apply_jitter
53,skewnorm,500,iwls-nuts,TRUE
53,skewnorm,1000,iwls-nuts,TRUE
53,ptm,250,iwls-nuts,TRUE
53,ptm,500,iwls-nuts,TRUE
53,ptm,1000,iwls-nuts,TRUE
54,gaussian,250,iwls-nuts,TRUE
54,gaussian,500,iwls-nuts,TRUE
54,gaussian,1000,iwls-nuts,TRUE
54,mixture,250,iwls-nuts,TRUE
54,mixture,500,iwls-nuts,TRUE
54,mixture,1000,iwls-nuts,TRUE
54,skewnorm,250,iwls-nuts,TRUE
54,skewnorm,500,iwls-nuts,TRUE
54,skewnorm,1000,iwls-nuts,TRUE
54,ptm,250,iwls-nuts,TRUE
54,ptm,500,iwls-nuts,TRUE
54,ptm,1000,iwls-nuts,TRUE
55,gaussian,250,iwls-nuts,TRUE
55,gaussian,500,iwls-nuts,TRUE
55,gaussian,1000,iwls-nuts,TRUE
55,mixture,250,iwls-nuts,TRUE
55,mixture,500,iwls-nuts,TRUE
55,mixture,1000,iwls-nuts,TRUE
55,skewnorm,250,iwls-nuts,TRUE
55,skewnorm,500,iwls-nuts,TRUE
55,skewnorm,1000,iwls-nuts,TRUE
55,ptm,250,iwls-nuts,TRUE
55,ptm,500,iwls-nuts,TRUE
55,ptm,1000,iwls-nuts,TRUE
56,gaussian,250,iwls-nuts,TRUE
56,gaussian,500,iwls-nuts,TRUE
56,gaussian,1000,iwls-nuts,TRUE
56,mixture,250,iwls-nuts,TRUE
56,mixture,500,iwls-nuts,TRUE
56,mixture,1000,iwls-nuts,TRUE
56,skewnorm,250,iwls-nuts,TRUE
56,skewnorm,500,iwls-nuts,TRUE
56,skewnorm,1000,iwls-nuts,TRUE
56,ptm,250,iwls-nuts,TRUE
56,ptm,500,iwls-nuts,TRUE
56,ptm,1000,iwls-nuts,TRUE
57,gaussian,250,iwls-nuts,TRUE
57,gaussian,500,iwls-nuts,TRUE
57,gaussian,1000,iwls-nuts,TRUE
57,mixture,250,iwls-nuts,TRUE
57,mixture,500,iwls-nuts,TRUE
57,mixture,1000,iwls-nuts,TRUE
57,skewnorm,250,iwls-nuts,TRUE
57,skewnorm,500,iwls-nuts,TRUE
57,skewnorm,1000,iwls-nuts,TRUE
57,ptm,250,iwls-nuts,TRUE
57,ptm,500,iwls-nuts,TRUE
57,ptm,1000,iwls-nuts,TRUE
58,gaussian,250,iwls-nuts,TRUE
58,gaussian,500,iwls-nuts,TRUE
58,gaussian,1000,iwls-nuts,TRUE
58,mixture,250,iwls-nuts,TRUE
58,mixture,500,iwls-nuts,TRUE
58,mixture,1000,iwls-nuts,TRUE
58,skewnorm,250,iwls-nuts,TRUE
58,skewnorm,500,iwls-nuts,TRUE
58,skewnorm,1000,iwls-nuts,TRUE
58,ptm,250,iwls-nuts,TRUE
58,ptm,500,iwls-nuts,TRUE
58,ptm,1000,iwls-nuts,TRUE
59,gaussian,250,iwls-nuts,TRUE
59,gaussian,500,iwls-nuts,TRUE
59,gaussian,1000,iwls-nuts,TRUE
59,mixture,250,iwls-nuts,TRUE
59,mixture,500,iwls-nuts,TRUE
59,mixture,1000,iwls-nuts,TRUE
59,skewnorm,250,iwls-nuts,TRUE
59,skewnorm,500,iwls-nuts,TRUE
59,skewnorm,1000,iwls-nuts,TRUE
59,ptm,250,iwls-nuts,TRUE
59,ptm,500,iwls-nuts,TRUE
59,ptm,1000,iwls-nuts,TRUE
60,gaussian,250,iwls-nuts,TRUE
60,gaussian,500,iwls-nuts,TRUE
60,gaussian,1000,iwls-nuts,TRUE
60,mixture,250,iwls-nuts,TRUE
60,mixture,500,iwls-nuts,TRUE
60,mixture,1000,iwls-nuts,TRUE
60,skewnorm,250,iwls-nuts,TRUE
60,skewnorm,500,iwls-nuts,TRUE
60,skewnorm,1000,iwls-nuts,TRUE
60,ptm,250,iwls-nuts,TRUE
60,ptm,500,iwls-nuts,TRUE
60,ptm,1000,iwls-nuts,TRUE
61,gaussian,250,iwls-nuts,TRUE
61,gaussian,500,iwls-nuts,TRUE
61,gaussian,1000,iwls-nuts,TRUE
61,mixture,250,iwls-nuts,TRUE
61,mixture,500,iwls-nuts,TRUE
61,mixture,1000,iwls-nuts,TRUE
61,skewnorm,250,iwls-nuts,TRUE
61,skewnorm,500,iwls-nuts,TRUE
61,skewnorm,1000,iwls-nuts,TRUE
61,ptm,250,iwls-nuts,TRUE
61,ptm,500,iwls-nuts,TRUE
61,ptm,1000,iwls-nuts,TRUE
62,gaussian,250,iwls-nuts,TRUE
62,gaussian,500,iwls-nuts,TRUE
62,gaussian,1000,iwls-nuts,TRUE
62,mixture,250,iwls-nuts,TRUE
62,mixture,500,iwls-nuts,TRUE
62,mixture,1000,iwls-nuts,TRUE
62,skewnorm,250,iwls-nuts,TRUE
62,skewnorm,500,iwls-nuts,TRUE
62,skewnorm,1000,iwls-nuts,TRUE
62,ptm,250,iwls-nuts,TRUE
62,ptm,500,iwls-nuts,TRUE
62,ptm,1000,iwls-nuts,TRUE
63,gaussian,250,iwls-nuts,TRUE
63,gaussian,500,iwls-nuts,TRUE
63,gaussian,1000,iwls-nuts,TRUE
63,mixture,250,iwls-nuts,TRUE
63,mixture,500,iwls-nuts,TRUE
63,mixture,1000,iwls-nuts,TRUE
63,skewnorm,250,iwls-nuts,TRUE
63,skewnorm,500,iwls-nuts,TRUE
63,skewnorm,1000,iwls-nuts,TRUE
63,ptm,250,iwls-nuts,TRUE
63,ptm,500,iwls-nuts,TRUE
63,ptm,1000,iwls-nuts,TRUE
64,gaussian,250,iwls-nuts,TRUE
64,gaussian,500,iwls-nuts,TRUE
64,gaussian,1000,iwls-nuts,TRUE
64,mixture,250,iwls-nuts,TRUE
64,mixture,500,iwls-nuts,TRUE
64,mixture,1000,iwls-nuts,TRUE
64,skewnorm,250,iwls-nuts,TRUE
64,skewnorm,500,iwls-nuts,TRUE
64,skewnorm,1000,iwls-nuts,TRUE
64,ptm,250,iwls-nuts,TRUE
64,ptm,500,iwls-nuts,TRUE
64,ptm,1000,iwls-nuts,TRUE
65,gaussian,250,iwls-nuts,TRUE
65,gaussian,500,iwls-nuts,TRUE
65,gaussian,1000,iwls-nuts,TRUE
65,mixture,250,iwls-nuts,TRUE
65,mixture,500,iwls-nuts,TRUE
65,mixture,1000,iwls-nuts,TRUE
65,skewnorm,250,iwls-nuts,TRUE
65,skewnorm,500,iwls-nuts,TRUE
65,skewnorm,1000,iwls-nuts,TRUE
65,ptm,250,iwls-nuts,TRUE
65,ptm,500,iwls-nuts,TRUE
65,ptm,1000,iwls-nuts,TRUE
66,gaussian,250,iwls-nuts,TRUE
66,gaussian,500,iwls-nuts,TRUE
66,gaussian,1000,iwls-nuts,TRUE
66,mixture,250,iwls-nuts,TRUE
66,mixture,500,iwls-nuts,TRUE
66,mixture,1000,iwls-nuts,TRUE
66,skewnorm,250,iwls-nuts,TRUE
66,skewnorm,500,iwls-nuts,TRUE
66,skewnorm,1000,iwls-nuts,TRUE
66,ptm,250,iwls-nuts,TRUE
66,ptm,500,iwls-nuts,TRUE
66,ptm,1000,iwls-nuts,TRUE
67,gaussian,250,iwls-nuts,TRUE
67,gaussian,500,iwls-nuts,TRUE
67,gaussian,1000,iwls-nuts,TRUE
67,mixture,250,iwls-nuts,TRUE
67,mixture,500,iwls-nuts,TRUE
67,mixture,1000,iwls-nuts,TRUE
67,skewnorm,250,iwls-nuts,TRUE
67,skewnorm,500,iwls-nuts,TRUE
67,skewnorm,1000,iwls-nuts,TRUE
67,ptm,250,iwls-nuts,TRUE
67,ptm,500,iwls-nuts,TRUE
67,ptm,1000,iwls-nuts,TRUE
68,gaussian,250,iwls-nuts,TRUE
68,gaussian,500,iwls-nuts,TRUE
68,gaussian,1000,iwls-nuts,TRUE
68,mixture,250,iwls-nuts,TRUE
68,mixture,500,iwls-nuts,TRUE
68,mixture,1000,iwls-nuts,TRUE
68,skewnorm,250,iwls-nuts,TRUE
68,skewnorm,500,iwls-nuts,TRUE
68,skewnorm,1000,iwls-nuts,TRUE
68,ptm,250,iwls-nuts,TRUE
68,ptm,500,iwls-nuts,TRUE
68,ptm,1000,iwls-nuts,TRUE
69,gaussian,250,iwls-nuts,TRUE
69,gaussian,500,iwls-nuts,TRUE
69,gaussian,1000,iwls-nuts,TRUE
69,mixture,250,iwls-nuts,TRUE
69,mixture,500,iwls-nuts,TRUE
69,mixture,1000,iwls-nuts,TRUE
69,skewnorm,250,iwls-nuts,TRUE
69,skewnorm,500,iwls-nuts,TRUE
69,skewnorm,1000,iwls-nuts,TRUE
69,ptm,250,iwls-nuts,TRUE
69,ptm,500,iwls-nuts,TRUE
69,ptm,1000,iwls-nuts,TRUE
70,gaussian,250,iwls-nuts,TRUE
70,gaussian,500,iwls-nuts,TRUE
70,gaussian,1000,iwls-nuts,TRUE
70,mixture,250,iwls-nuts,TRUE
70,mixture,500,iwls-nuts,TRUE
70,mixture,1000,iwls-nuts,TRUE
70,skewnorm,250,iwls-nuts,TRUE
70,skewnorm,500,iwls-nuts,TRUE
70,skewnorm,1000,iwls-nuts,TRUE
70,ptm,250,iwls-nuts,TRUE
70,ptm,500,iwls-nuts,TRUE
70,ptm,1000,iwls-nuts,TRUE
71,gaussian,250,iwls-nuts,TRUE
71,gaussian,500,iwls-nuts,TRUE
71,gaussian,1000,iwls-nuts,TRUE
71,mixture,250,iwls-nuts,TRUE
71,mixture,500,iwls-nuts,TRUE
71,mixture,1000,iwls-nuts,TRUE
71,skewnorm,250,iwls-nuts,TRUE
71,skewnorm,500,iwls-nuts,TRUE
71,skewnorm,1000,iwls-nuts,TRUE
71,ptm,250,iwls-nuts,TRUE
71,ptm,500,iwls-nuts,TRUE
71,ptm,1000,iwls-nuts,TRUE
72,gaussian,250,iwls-nuts,TRUE
72,gaussian,500,iwls-nuts,TRUE
72,gaussian,1000,iwls-nuts,TRUE
72,mixture,250,iwls-nuts,TRUE
72,mixture,500,iwls-nuts,TRUE
72,mixture,1000,iwls-nuts,TRUE
72,skewnorm,250,iwls-nuts,TRUE
72,skewnorm,500,iwls-nuts,TRUE
72,skewnorm,1000,iwls-nuts,TRUE
72,ptm,250,iwls-nuts,TRUE
72,ptm,500,iwls-nuts,TRUE
72,ptm,1000,iwls-nuts,TRUE
73,gaussian,250,iwls-nuts,TRUE
73,gaussian,500,iwls-nuts,TRUE
73,gaussian,1000,iwls-nuts,TRUE
73,mixture,250,iwls-nuts,TRUE
73,mixture,500,iwls-nuts,TRUE
73,mixture,1000,iwls-nuts,TRUE
73,skewnorm,250,iwls-nuts,TRUE
73,skewnorm,500,iwls-nuts,TRUE
73,skewnorm,1000,iwls-nuts,TRUE
73,ptm,250,iwls-nuts,TRUE
73,ptm,500,iwls-nuts,TRUE
73,ptm,1000,iwls-nuts,TRUE
74,gaussian,250,iwls-nuts,TRUE
74,gaussian,500,iwls-nuts,TRUE
74,gaussian,1000,iwls-nuts,TRUE
74,mixture,250,iwls-nuts,TRUE
74,mixture,500,iwls-nuts,TRUE
74,mixture,1000,iwls-nuts,TRUE
74,skewnorm,250,iwls-nuts,TRUE
74,skewnorm,500,iwls-nuts,TRUE
74,skewnorm,1000,iwls-nuts,TRUE
74,ptm,250,iwls-nuts,TRUE
74,ptm,500,iwls-nuts,TRUE
74,ptm,1000,iwls-nuts,TRUE
75,gaussian,250,iwls-nuts,TRUE
75,gaussian,500,iwls-nuts,TRUE
75,gaussian,1000,iwls-nuts,TRUE
75,mixture,250,iwls-nuts,TRUE
75,mixture,500,iwls-nuts,TRUE
75,mixture,1000,iwls-nuts,TRUE
75,skewnorm,250,iwls-nuts,TRUE
75,skewnorm,500,iwls-nuts,TRUE
75,skewnorm,1000,iwls-nuts,TRUE
75,ptm,250,iwls-nuts,TRUE
75,ptm,500,iwls-nuts,TRUE
75,ptm,1000,iwls-nuts,TRUE
76,gaussian,250,iwls-nuts,TRUE
76,gaussian,500,iwls-nuts,TRUE
76,gaussian,1000,iwls-nuts,TRUE
76,mixture,250,iwls-nuts,TRUE
76,mixture,500,iwls-nuts,TRUE
76,mixture,1000,iwls-nuts,TRUE
76,skewnorm,250,iwls-nuts,TRUE
76,skewnorm,500,iwls-nuts,TRUE
76,skewnorm,1000,iwls-nuts,TRUE
76,ptm,250,iwls-nuts,TRUE
76,ptm,500,iwls-nuts,TRUE
76,ptm,1000,iwls-nuts,TRUE
77,gaussian,250,iwls-nuts,TRUE
77,gaussian,500,iwls-nuts,TRUE
77,gaussian,1000,iwls-nuts,TRUE
77,mixture,250,iwls-nuts,TRUE
77,mixture,500,iwls-nuts,TRUE
77,mixture,1000,iwls-nuts,TRUE
77,skewnorm,250,iwls-nuts,TRUE
77,skewnorm,500,iwls-nuts,TRUE
77,skewnorm,1000,iwls-nuts,TRUE
77,ptm,250,iwls-nuts,TRUE
77,ptm,500,iwls-nuts,TRUE
77,ptm,1000,iwls-nuts,TRUE
78,gaussian,250,iwls-nuts,TRUE
78,gaussian,500,iwls-nuts,TRUE
78,gaussian,1000,iwls-nuts,TRUE
78,mixture,250,iwls-nuts,TRUE
78,mixture,500,iwls-nuts,TRUE
78,mixture,1000,iwls-nuts,TRUE
78,skewnorm,250,iwls-nuts,TRUE
78,skewnorm,500,iwls-nuts,TRUE
78,skewnorm,1000,iwls-nuts,TRUE
78,ptm,250,iwls-nuts,TRUE
78,ptm,500,iwls-nuts,TRUE
78,ptm,1000,iwls-nuts,TRUE
79,gaussian,250,iwls-nuts,TRUE
79,gaussian,500,iwls-nuts,TRUE
79,gaussian,1000,iwls-nuts,TRUE
79,mixture,250,iwls-nuts,TRUE
79,mixture,500,iwls-nuts,TRUE
79,mixture,1000,iwls-nuts,TRUE
79,skewnorm,250,iwls-nuts,TRUE
79,skewnorm,500,iwls-nuts,TRUE
79,skewnorm,1000,iwls-nuts,TRUE
79,ptm,250,iwls-nuts,TRUE
79,ptm,500,iwls-nuts,TRUE
79,ptm,1000,iwls-nuts,TRUE
80,gaussian,250,iwls-nuts,TRUE
80,gaussian,500,iwls-nuts,TRUE
80,gaussian,1000,iwls-nuts,TRUE
80,mixture,250,iwls-nuts,TRUE
80,mixture,500,iwls-nuts,TRUE
80,mixture,1000,iwls-nuts,TRUE
80,skewnorm,250,iwls-nuts,TRUE
80,skewnorm,500,iwls-nuts,TRUE
80,skewnorm,1000,iwls-nuts,TRUE
80,ptm,250,iwls-nuts,TRUE
80,ptm,500,iwls-nuts,TRUE
80,ptm,1000,iwls-nuts,TRUE
81,gaussian,250,iwls-nuts,TRUE
81,gaussian,500,iwls-nuts,TRUE
81,gaussian,1000,iwls-nuts,TRUE
81,mixture,250,iwls-nuts,TRUE
81,mixture,500,iwls-nuts,TRUE
81,mixture,1000,iwls-nuts,TRUE
81,skewnorm,250,iwls-nuts,TRUE
81,skewnorm,500,iwls-nuts,TRUE
81,skewnorm,1000,iwls-nuts,TRUE
81,ptm,250,iwls-nuts,TRUE
81,ptm,500,iwls-nuts,TRUE
81,ptm,1000,iwls-nuts,TRUE
82,gaussian,250,iwls-nuts,TRUE
82,gaussian,500,iwls-nuts,TRUE
82,gaussian,1000,iwls-nuts,TRUE
82,mixture,250,iwls-nuts,TRUE
82,mixture,500,iwls-nuts,TRUE
82,mixture,1000,iwls-nuts,TRUE
82,skewnorm,250,iwls-nuts,TRUE
82,skewnorm,500,iwls-nuts,TRUE
82,skewnorm,1000,iwls-nuts,TRUE
82,ptm,250,iwls-nuts,TRUE
82,ptm,500,iwls-nuts,TRUE
82,ptm,1000,iwls-nuts,TRUE
83,gaussian,250,iwls-nuts,TRUE
83,gaussian,500,iwls-nuts,TRUE
83,gaussian,1000,iwls-nuts,TRUE
83,mixture,250,iwls-nuts,TRUE
83,mixture,500,iwls-nuts,TRUE
83,mixture,1000,iwls-nuts,TRUE
83,skewnorm,250,iwls-nuts,TRUE
83,skewnorm,500,iwls-nuts,TRUE
83,skewnorm,1000,iwls-nuts,TRUE
83,ptm,250,iwls-nuts,TRUE
83,ptm,500,iwls-nuts,TRUE
83,ptm,1000,iwls-nuts,TRUE
84,gaussian,250,iwls-nuts,TRUE
84,gaussian,500,iwls-nuts,TRUE
84,gaussian,1000,iwls-nuts,TRUE
84,mixture,250,iwls-nuts,TRUE
84,mixture,500,iwls-nuts,TRUE
84,mixture,1000,iwls-nuts,TRUE
84,skewnorm,250,iwls-nuts,TRUE
84,skewnorm,500,iwls-nuts,TRUE
84,skewnorm,1000,iwls-nuts,TRUE
84,ptm,250,iwls-nuts,TRUE
84,ptm,500,iwls-nuts,TRUE
84,ptm,1000,iwls-nuts,TRUE
85,gaussian,250,iwls-nuts,TRUE
85,gaussian,500,iwls-nuts,TRUE
85,gaussian,1000,iwls-nuts,TRUE
85,mixture,250,iwls-nuts,TRUE
85,mixture,500,iwls-nuts,TRUE
85,mixture,1000,iwls-nuts,TRUE
85,skewnorm,250,iwls-nuts,TRUE
85,skewnorm,500,iwls-nuts,TRUE
85,skewnorm,1000,iwls-nuts,TRUE
85,ptm,250,iwls-nuts,TRUE
85,ptm,500,iwls-nuts,TRUE
85,ptm,1000,iwls-nuts,TRUE
86,gaussian,250,iwls-nuts,TRUE
86,gaussian,500,iwls-nuts,TRUE
86,gaussian,1000,iwls-nuts,TRUE
86,mixture,250,iwls-nuts,TRUE
86,mixture,500,iwls-nuts,TRUE
86,mixture,1000,iwls-nuts,TRUE
86,skewnorm,250,iwls-nuts,TRUE
86,skewnorm,500,iwls-nuts,TRUE
86,skewnorm,1000,iwls-nuts,TRUE
86,ptm,250,iwls-nuts,TRUE
86,ptm,500,iwls-nuts,TRUE
86,ptm,1000,iwls-nuts,TRUE
87,gaussian,250,iwls-nuts,TRUE
87,gaussian,500,iwls-nuts,TRUE
87,gaussian,1000,iwls-nuts,TRUE
87,mixture,250,iwls-nuts,TRUE
87,mixture,500,iwls-nuts,TRUE
87,mixture,1000,iwls-nuts,TRUE
87,skewnorm,250,iwls-nuts,TRUE
87,skewnorm,500,iwls-nuts,TRUE
87,skewnorm,1000,iwls-nuts,TRUE
87,ptm,250,iwls-nuts,TRUE
87,ptm,500,iwls-nuts,TRUE
87,ptm,1000,iwls-nuts,TRUE
88,gaussian,250,iwls-nuts,TRUE
88,gaussian,500,iwls-nuts,TRUE
88,gaussian,1000,iwls-nuts,TRUE
88,mixture,250,iwls-nuts,TRUE
88,mixture,500,iwls-nuts,TRUE
88,mixture,1000,iwls-nuts,TRUE
88,skewnorm,250,iwls-nuts,TRUE
88,skewnorm,500,iwls-nuts,TRUE
88,skewnorm,1000,iwls-nuts,TRUE
88,ptm,250,iwls-nuts,TRUE
88,ptm,500,iwls-nuts,TRUE
88,ptm,1000,iwls-nuts,TRUE
89,gaussian,250,iwls-nuts,TRUE
89,gaussian,500,iwls-nuts,TRUE
89,gaussian,1000,iwls-nuts,TRUE
89,mixture,250,iwls-nuts,TRUE
89,mixture,500,iwls-nuts,TRUE
89,mixture,1000,iwls-nuts,TRUE
89,skewnorm,250,iwls-nuts,TRUE
89,skewnorm,500,iwls-nuts,TRUE
89,skewnorm,1000,iwls-nuts,TRUE
89,ptm,250,iwls-nuts,TRUE
89,ptm,500,iwls-nuts,TRUE
89,ptm,1000,iwls-nuts,TRUE
90,gaussian,250,iwls-nuts,TRUE
90,gaussian,500,iwls-nuts,TRUE
90,gaussian,1000,iwls-nuts,TRUE
90,mixture,250,iwls-nuts,TRUE
90,mixture,500,iwls-nuts,TRUE
90,mixture,1000,iwls-nuts,TRUE
90,skewnorm,250,iwls-nuts,TRUE
90,skewnorm,500,iwls-nuts,TRUE
90,skewnorm,1000,iwls-nuts,TRUE
90,ptm,250,iwls-nuts,TRUE
90,ptm,500,iwls-nuts,TRUE
90,ptm,1000,iwls-nuts,TRUE
91,gaussian,250,iwls-nuts,TRUE
91,gaussian,500,iwls-nuts,TRUE
91,gaussian,1000,iwls-nuts,TRUE
91,mixture,250,iwls-nuts,TRUE
91,mixture,500,iwls-nuts,TRUE
91,mixture,1000,iwls-nuts,TRUE
91,skewnorm,250,iwls-nuts,TRUE
91,skewnorm,500,iwls-nuts,TRUE
91,skewnorm,1000,iwls-nuts,TRUE
91,ptm,250,iwls-nuts,TRUE
91,ptm,500,iwls-nuts,TRUE
91,ptm,1000,iwls-nuts,TRUE
92,gaussian,250,iwls-nuts,TRUE
92,gaussian,500,iwls-nuts,TRUE
92,gaussian,1000,iwls-nuts,TRUE
92,mixture,250,iwls-nuts,TRUE
92,mixture,500,iwls-nuts,TRUE
92,mixture,1000,iwls-nuts,TRUE
92,skewnorm,250,iwls-nuts,TRUE
92,skewnorm,500,iwls-nuts,TRUE
92,skewnorm,1000,iwls-nuts,TRUE
92,ptm,250,iwls-nuts,TRUE
92,ptm,500,iwls-nuts,TRUE
92,ptm,1000,iwls-nuts,TRUE
93,gaussian,250,iwls-nuts,TRUE
93,gaussian,500,iwls-nuts,TRUE
93,gaussian,1000,iwls-nuts,TRUE
93,mixture,250,iwls-nuts,TRUE
93,mixture,500,iwls-nuts,TRUE
93,mixture,1000,iwls-nuts,TRUE
93,skewnorm,250,iwls-nuts,TRUE
93,skewnorm,500,iwls-nuts,TRUE
93,skewnorm,1000,iwls-nuts,TRUE
93,ptm,250,iwls-nuts,TRUE
93,ptm,500,iwls-nuts,TRUE
93,ptm,1000,iwls-nuts,TRUE
94,gaussian,250,iwls-nuts,TRUE
94,gaussian,500,iwls-nuts,TRUE
94,gaussian,1000,iwls-nuts,TRUE
94,mixture,250,iwls-nuts,TRUE
94,mixture,500,iwls-nuts,TRUE
94,mixture,1000,iwls-nuts,TRUE
94,skewnorm,250,iwls-nuts,TRUE
94,skewnorm,500,iwls-nuts,TRUE
94,skewnorm,1000,iwls-nuts,TRUE
94,ptm,250,iwls-nuts,TRUE
94,ptm,500,iwls-nuts,TRUE
94,ptm,1000,iwls-nuts,TRUE
95,gaussian,250,iwls-nuts,TRUE
95,gaussian,500,iwls-nuts,TRUE
95,gaussian,1000,iwls-nuts,TRUE
95,mixture,250,iwls-nuts,TRUE
95,mixture,500,iwls-nuts,TRUE
95,mixture,1000,iwls-nuts,TRUE
95,skewnorm,250,iwls-nuts,TRUE
95,skewnorm,500,iwls-nuts,TRUE
95,skewnorm,1000,iwls-nuts,TRUE
95,ptm,250,iwls-nuts,TRUE
95,ptm,500,iwls-nuts,TRUE
95,ptm,1000,iwls-nuts,TRUE
96,gaussian,250,iwls-nuts,TRUE
96,gaussian,500,iwls-nuts,TRUE
96,gaussian,1000,iwls-nuts,TRUE
96,mixture,250,iwls-nuts,TRUE
96,mixture,500,iwls-nuts,TRUE
96,mixture,1000,iwls-nuts,TRUE
96,skewnorm,250,iwls-nuts,TRUE
96,skewnorm,500,iwls-nuts,TRUE
96,skewnorm,1000,iwls-nuts,TRUE
96,ptm,250,iwls-nuts,TRUE
96,ptm,500,iwls-nuts,TRUE
96,ptm,1000,iwls-nuts,TRUE
97,gaussian,250,iwls-nuts,TRUE
97,gaussian,500,iwls-nuts,TRUE
97,gaussian,1000,iwls-nuts,TRUE
97,mixture,250,iwls-nuts,TRUE
97,mixture,500,iwls-nuts,TRUE
97,mixture,1000,iwls-nuts,TRUE
97,skewnorm,250,iwls-nuts,TRUE
97,skewnorm,500,iwls-nuts,TRUE
97,skewnorm,1000,iwls-nuts,TRUE
97,ptm,250,iwls-nuts,TRUE
97,ptm,500,iwls-nuts,TRUE
97,ptm,1000,iwls-nuts,TRUE
98,gaussian,250,iwls-nuts,TRUE
98,gaussian,500,iwls-nuts,TRUE
98,gaussian,1000,iwls-nuts,TRUE
98,mixture,250,iwls-nuts,TRUE
98,mixture,500,iwls-nuts,TRUE
98,mixture,1000,iwls-nuts,TRUE
98,skewnorm,250,iwls-nuts,TRUE
98,skewnorm,500,iwls-nuts,TRUE
98,skewnorm,1000,iwls-nuts,TRUE
98,ptm,250,iwls-nuts,TRUE
98,ptm,500,iwls-nuts,TRUE
98,ptm,1000,iwls-nuts,TRUE
99,gaussian,250,iwls-nuts,TRUE
99,gaussian,500,iwls-nuts,TRUE
99,gaussian,1000,iwls-nuts,TRUE
99,mixture,250,iwls-nuts,TRUE
99,mixture,500,iwls-nuts,TRUE
99,mixture,1000,iwls-nuts,TRUE
99,skewnorm,250,iwls-nuts,TRUE
99,skewnorm,500,iwls-nuts,TRUE
99,skewnorm,1000,iwls-nuts,TRUE
99,ptm,250,iwls-nuts,TRUE
99,ptm,500,iwls-nuts,TRUE
99,ptm,1000,iwls-nuts,TRUE
100,gaussian,250,iwls-nuts,TRUE
100,gaussian,500,iwls-nuts,TRUE
100,gaussian,1000,iwls-nuts,TRUE
100,mixture,250,iwls-nuts,TRUE
100,mixture,500,iwls-nuts,TRUE
100,mixture,1000,iwls-nuts,TRUE
100,skewnorm,250,iwls-nuts,TRUE
100,skewnorm,500,iwls-nuts,TRUE
100,skewnorm,1000,iwls-nuts,TRUE
100,ptm,250,iwls-nuts,TRUE
100,ptm,500,iwls-nuts,TRUE
100,ptm,1000,iwls-nuts,TRUE
